	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	negative_predictive_value	specificity	precision	accuracy	diagnostic_odds_ratio	recall	miss_rate	threat_score	positive_likelyhood_ratio	informedness	prevalence_threshold	fall_out	matthews_correlation_coefficient	false_omission_rate	f1_score	markedness	prevalence	fowlkes_mallows_index	negative_likelyhood_ratio	false_discovery_rate	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
0	train	0.750000494163924	1.0	False	False	0.8796766265196387	0.9848164186145806	0.9827556273946361	0.9250565327626468	416.6498157769593	0.8652975919078405	0.1347024080921595	0.8523559801656325	56.98903110821888	0.8501140105224212	0.11697126808743219	0.01518358138541942	0.8562509808338646	0.12032337348036123	0.9202939276168907	0.8624322539142748	0.5000039533400452	0.9221583800077173	0.13677920630289253	0.017244372605363933	0.9250570052612106	0.9799764820888839	0.9822440535955883	352.55565571784973	0.07575654983520508	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2712521553039551	1.1920928955078125e-05	2.1457672119140625e-06	1.6689300537109375e-06		126	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9011554758564838	0.9853885322116449	0.9838819404469098	0.938652392548784	556.5156015162603	0.891916252885923	0.10808374711407698	0.8790717246968611	61.04220779220783	0.8773047850975679	0.11346936657034976	0.014611467788355093	0.8811626185406162	0.09884452414351617	0.9356446729979679	0.8850374163033936	0.5	0.936771206648421	0.10968642680617517	0.016118059553090203	0.938652392548784	0.9810134320170896	0.9857678496391257	352.55565571784973	0.07575654983520508	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2712521553039551	1.1920928955078125e-05	2.1457672119140625e-06	1.6689300537109375e-06		126	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8788112535412751	0.9908887969364008	0.9895571532141131	0.927122811826285	687.1559203877501	0.8633578350626863	0.13664216493731374	0.8555627523597102	94.75783044633727	0.8542466319990871	0.0931587616744827	0.00911120306359925	0.8612785767713044	0.12118874645872486	0.9221598690442511	0.8683684067553883	0.5000039533400452	0.9243061838318143	0.13789858696533833	0.010442846785886917	0.9271233159995436	0.9811240855128466	0.9848187797869324	362.83753967285156	0.10823893547058105	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2712521553039551	1.1920928955078125e-05	2.1457672119140625e-06	1.6689300537109375e-06		126	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.8993157660694562	0.9913975774059901	0.9904162923030848	0.9402020936778519	923.070674241349	0.8890066099497138	0.11099339005028619	0.8814242262707347	103.34375000000043	0.8804041873557038	0.08955908695620117	0.008602422594009895	0.8850558342928397	0.1006842339305438	0.9369755252039567	0.889732058372541	0.5	0.9383424910230435	0.11195648706415283	0.009583707696915189	0.9402020936778519	0.9820942386558663	0.9873346060068408	362.83753967285156	0.10823893547058105	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2712521553039551	1.1920928955078125e-05	2.1457672119140625e-06	1.6689300537109375e-06		126	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7080320480518403	0.9220895939360555	0.8883306449480393	0.7709276644194125	19.291161145605816	0.6197681252619067	0.3802318747380933	0.574972493214993	7.9548824935302695	0.5418577191979623	0.2617499470012902	0.0779104060639445	0.5684573235025381	0.2919679519481597	0.7301365524693083	0.5963626929998795	0.5000039533400452	0.7419966431407536	0.41235892611587305	0.11166935505196074	0.7709288595989812	0.8802273092627554	0.8847624228187502	349.33606719970703	0.05985713005065918	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2712521553039551	1.1920928955078125e-05	2.1457672119140625e-06	1.6689300537109375e-06		126	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7227390612717335	0.9232186343654132	0.8937445975074677	0.7845243366330371	21.92578983072923	0.645830038900661	0.35416996109933896	0.5997782460880995	8.411286170322313	0.5690486732660742	0.2563956783419515	0.07678136563458682	0.5922914891491516	0.27726093872826646	0.7498267307418678	0.6164836587792011	0.5	0.7597414745658575	0.38362523016314815	0.10625540249253229	0.7845243366330371	0.8948702154698926	0.897534516840942	349.33606719970703	0.05985713005065918	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2712521553039551	1.1920928955078125e-05	2.1457672119140625e-06	1.6689300537109375e-06		126	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	False	False	0.7140066746285982	0.8430060935753896	0.8083949060566973	0.7526751216323777	10.533262113733006	0.6623470065466966	0.33765299345330335	0.5724747946441181	4.218934490076915	0.5053531001220861	0.32743894112685606	0.15699390642461042	0.5138066351342617	0.28599332537140176	0.7281195178377157	0.5224015806852955	0.5000079067634454	0.7317362544894517	0.40053446354253097	0.19160509394330272	0.7526765500610431	0.8413436027470006	0.8445706123368795	350.6457552909851	0.06090593338012695	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	False	False	0.7304484981484021	0.8421810016287933	0.8136860479226368	0.7657016576332966	11.834756744445997	0.6892241277070139	0.3107758722929861	0.5952798814507263	4.367180978337519	0.5314051293358073	0.32364762506193284	0.15781899837120672	0.5377321720252203	0.2695515018515979	0.7463014965240916	0.5441345460710387	0.5000059300022534	0.7488738589421097	0.36901315951314495	0.18631395207736323	0.7657025646679037	0.8574651364579471	0.8575951186054562	350.6457552909851	0.06090593338012695	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	False	False	0.8821660099148341	0.987728509077108	0.9860609653140774	0.9278982241409302	529.6034486593483	0.868069831430469	0.131930168569531	0.8575467866404224	70.73874208806325	0.8557983405075769	0.10626278104138008	0.012271490922892037	0.8619902578247712	0.11783399008516589	0.9233111034488558	0.8682269752289113	0.5000079067634454	0.925186346602865	0.1335692625626459	0.013939034685922613	0.9278991702537884	0.9807736868467416	0.983777878937156	372.82223892211914	0.10952639579772949	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	False	False	0.9042380731820288	0.9879026519284596	0.9866695708995862	0.9416408711568643	698.9039879555206	0.8953801877021118	0.10461981229788819	0.8846781816619403	74.0145842218542	0.8832828396305714	0.10413224970034363	0.012097348071540392	0.8870870496817047	0.09576192681797129	0.9388108699616998	0.890907644081615	0.5000059300022534	0.9399172227340201	0.10590093274237347	0.013330429100413821	0.9416414198152857	0.9815206357050463	0.9868025587879186	372.82223892211914	0.10952639579772949	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	False	False	0.880334424188696	0.9840860691167479	0.9819606109132627	0.9251598484009889	400.4522067963715	0.8662354913185111	0.13376450868148893	0.8526666424535497	54.432528183853144	0.850321560435259	0.11936250377151274	0.015913930883252103	0.8562873698726812	0.11966557581130403	0.9204749768952867	0.8622950351019587	0.5000079067634454	0.9222847349110119	0.13592765193957812	0.0180393890867373	0.9251607802176295	0.9799335122467441	0.9814555404817741	353.300128698349	0.07505631446838379	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	False	False	0.9021097658232436	0.9838227619906068	0.9822119439058954	0.9385335499760823	508.858153304975	0.8932454122093345	0.10675458779066549	0.8790255440660426	55.21618781220121	0.8770681741999413	0.11861327458067139	0.01617723800939319	0.8806874742821692	0.09789023417675632	0.935618514439043	0.8843217097291389	0.5000059300022534	0.9366730020189293	0.10850997955634284	0.01778805609410461	0.9385340870999707	0.9806179169022109	0.9855855608171403	353.300128698349	0.07505631446838379	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	False	False	0.8782970089665554	0.9903272397579438	0.9889134585176056	0.9265514387673883	643.7279305840175	0.8627776547856246	0.13722234521437537	0.8545124224088876	89.19663396952114	0.8531048945435684	0.09574511612976007	0.009672760242056211	0.8601287661798981	0.12170299103344459	0.9215494186864848	0.867210467484161	0.5000079067634454	0.9236949899862837	0.13856262829639557	0.011086541482394408	0.9265524472717842	0.9811314808580499	0.9843123297441125	363.5783426761627	0.10669636726379395	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	False	False	0.898595429046929	0.9904486297578949	0.9893614210605113	0.9393400302825449	824.0964140450225	0.8882326430892573	0.11176735691074269	0.8798292673375886	92.99531068052246	0.8786812728471523	0.09395487187445412	0.009551370242105062	0.8833068862438205	0.10140457095307097	0.9360735920275304	0.8879568501074404	0.5000059300022534	0.9374343230323506	0.11284518303393794	0.010638578939488719	0.9393406364235761	0.9817947552798725	0.9872118933398246	363.5783426761627	0.10669636726379395	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	False	False	0.7083350187281068	0.92308178885445	0.8896217851739788	0.7714998076020895	19.57385955544981	0.6199226203653921	0.38007737963460786	0.5756463344199387	8.059503869536586	0.5430044092198423	0.26048948604664307	0.07691821114554998	0.569818550980781	0.2916649812718933	0.7306796225078748	0.5979568039020857	0.5000079067634454	0.7426282166731822	0.4117483241721041	0.11037821482602117	0.7715022046099211	0.8806278276812968	0.8860240135960935	349.89527225494385	0.05675363540649414	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	False	False	0.7236384130405162	0.9238499612568591	0.8947259113515877	0.7855157718293266	22.25422419577412	0.6471848636510986	0.3528151363489014	0.6013900725894142	8.498812007622165	0.5710348249079578	0.2554100835365097	0.07615003874314086	0.5942285450132573	0.2763615869594837	0.7510850515227425	0.618364324392104	0.5000059300022534	0.7609553646194909	0.38189657535830945	0.10527408864841226	0.7855174124539789	0.8958353491354076	0.8982595860489934	349.89527225494385	0.05675363540649414	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.26892852783203125	1.239776611328125e-05	1.6689300537109375e-06	2.1457672119140625e-06		168	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.7141694882008234	0.8444534641304949	0.8097532985400354	0.7532437411543317	10.634774729560183	0.6620369028197634	0.33796309718023665	0.5729234614981092	4.256198308236036	0.5064903669502583	0.3264713862681282	0.15554653586950506	0.5151328416146456	0.2858305117991766	0.7284823140121977	0.5239227867408589	0.5000079067426065	0.7321793262675014	0.40021518240584847	0.19024670145996458	0.7532451834751291	0.8414662198442644	0.8440464812777813	350.7017810344696	0.06154751777648926	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2942836284637451	1.2159347534179688e-05	2.1457672119140625e-06	1.6689300537109375e-06		210	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.7269360131813664	0.8441959944019672	0.8142352109356588	0.7635452205780612	11.668586188746486	0.6828963597836744	0.31710364021632564	0.5908428591951075	4.383047516413127	0.5270923541856416	0.3232508268276843	0.15580400559803276	0.5340854000413868	0.27306398681863364	0.7428048041074861	0.5411712241170252	0.5000059300491403	0.7456797312222276	0.3756279848744882	0.18576478906434124	0.7635461770928208	0.8559045575232676	0.8556362520970484	350.7017810344696	0.06154751777648926	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2942836284637451	1.2159347534179688e-05	2.1457672119140625e-06	1.6689300537109375e-06		210	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.882341863481534	0.9878972212631485	0.9862531021826793	0.9280829048318104	538.0202194000658	0.8682704801161746	0.13172951988382542	0.8578879800844225	71.74141566947725	0.8561677013793232	0.10559628147370609	0.012102778736851505	0.8623589479922971	0.11765813651846603	0.9235088329119175	0.8685949656642133	0.5000079067426065	0.9253834094839941	0.13334334488297575	0.013746897817320747	0.9280838506896616	0.9807933145294918	0.9827165112169429	372.7693336009979	0.11613607406616211	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2942836284637451	1.2159347534179688e-05	2.1457672119140625e-06	1.6689300537109375e-06		210	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	False	False	0.9015224763691464	0.9878946494508709	0.9866123348402837	0.9399918560658472	674.6540610884226	0.8920901989310225	0.10790980106897752	0.8814205473138188	73.69387572136051	0.8799848483818935	0.1043349751219072	0.01210535054912909	0.8840504381452519	0.0984775236308536	0.9369734465505429	0.88813481120943	0.5000059300491403	0.9381616033794333	0.10923209385632368	0.013387665159716344	0.9399924241909468	0.9814908322953644	0.9838379257175719	372.7693336009979	0.11613607406616211	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2942836284637451	1.2159347534179688e-05	2.1457672119140625e-06	1.6689300537109375e-06		210	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	False	False	0.8807349833987322	0.9843733939175103	0.9822899677999415	0.92553825150294	409.59300574034256	0.866704969836254	0.133295030163746	0.853370112985847	55.4634170248546	0.8510783637537642	0.11837994881350915	0.01562660608248967	0.8570308415365456	0.11926501660126773	0.9208847245421871	0.8630249511986738	0.5000079067426065	0.922689328491721	0.13541104522672218	0.017710032200058512	0.9255391818768821	0.9800332063396808	0.98222171183856	350.21667861938477	0.0785069465637207	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.76837158203125e-06	1.6689300537109375e-06	1.430511474609375e-06	0.2942836284637451	1.2159347534179688e-05	2.1457672119140625e-06	1.6689300537109375e-06		210	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
