	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	informedness	positive_likelyhood_ratio	fall_out	diagnostic_odds_ratio	accuracy	recall	specificity	prevalence	threat_score	false_omission_rate	f1_score	markedness	matthews_correlation_coefficient	precision	negative_likelyhood_ratio	balanced_accuracy	false_discovery_rate	miss_rate	fowlkes_mallows_index	prevalence_threshold	negative_predictive_value	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.48329884764874087	0.4693947849179028	0.0007231235504150391	0.007657527923583984	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.180659294128418	0.0758063793182373	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.03584558823529416	0.0	0.03584558823529416	0.0	0.4820772058823529	0.0	0.9641544117647058	0.5	0.0	0.5091249415067852	0.0	-0.5091249415067852	-0.13509212787416758	0.0	1.0371782650142993	0.4820772058823529	1.0	1.0	0.0	1.0	0.4908750584932148	0.4703204409061419	0.4580742790481043	0.0007231235504150391	0.007657527923583984	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.180659294128418	0.0758063793182373	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.48329884764874087	0.4693947849179028	0.0006427764892578125	0.0065114498138427734	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.180659294128418	0.0758063793182373	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.03584558823529416	0.0	0.03584558823529416	0.0	0.4820772058823529	0.0	0.9641544117647058	0.5	0.0	0.5091249415067852	0.0	-0.5091249415067852	-0.13509212787416758	0.0	1.0371782650142993	0.4820772058823529	1.0	1.0	0.0	1.0	0.4908750584932148	0.4703204409061419	0.4580742790481043	0.0006427764892578125	0.0065114498138427734	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.180659294128418	0.0758063793182373	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.47466569348327564	0.4622965470328377	0.0008983612060546875	0.009150505065917969	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0842218399047852	0.07184267044067383	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.032169117647058876	0.0	0.032169117647058876	0.0	0.48391544117647056	0.0	0.9678308823529411	0.5	0.0	0.5081737505838393	0.0	-0.5081737505838393	-0.12785734694447043	0.0	1.0332383665717	0.48391544117647056	1.0	1.0	0.0	1.0	0.4918262494161607	0.474484347967128	0.46205171303114356	0.0008983612060546875	0.009150505065917969	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0842218399047852	0.07184267044067383	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.47466569348327564	0.4622965470328377	0.0007722377777099609	0.006434917449951172	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0842218399047852	0.07184267044067383	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.032169117647058876	0.0	0.032169117647058876	0.0	0.48391544117647056	0.0	0.9678308823529411	0.5	0.0	0.5081737505838393	0.0	-0.5081737505838393	-0.12785734694447043	0.0	1.0332383665717	0.48391544117647056	1.0	1.0	0.0	1.0	0.4918262494161607	0.474484347967128	0.46205171303114356	0.0007722377777099609	0.006434917449951172	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0842218399047852	0.07184267044067383	3.337860107421875e-06	2.6226043701171875e-06	First-order LINE	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.023284313725490224	0.0	0.023284313725490224	0.0	0.4883578431372549	0.0	0.9767156862745098	0.5	0.0	0.5058896466212027	0.0	-0.5058896466212027	-0.10853245248498473	0.0	1.0238393977415308	0.4883578431372549	1.0	1.0	0.0	1.0	0.4941103533787973	0.4804882737408689	0.4627606981782579	0.0008413791656494141	0.008087635040283203	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.1368012428283691	0.07522749900817871	3.0994415283203125e-06	8.106231689453125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.022058823529411797	0.0	0.022058823529411797	0.0	0.4889705882352941	0.0	0.9779411764705882	0.5	0.0	0.5055762081784386	0.0	-0.5055762081784386	-0.1056050015713145	0.0	1.0225563909774436	0.4889705882352941	1.0	1.0	0.0	1.0	0.4944237918215614	0.4726393544550173	0.4599178669528579	0.0008413791656494141	0.008087635040283203	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.1368012428283691	0.07522749900817871	3.0994415283203125e-06	8.106231689453125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.023284313725490224	0.0	0.023284313725490224	0.0	0.4883578431372549	0.0	0.9767156862745098	0.5	0.0	0.5058896466212027	0.0	-0.5058896466212027	-0.10853245248498473	0.0	1.0238393977415308	0.4883578431372549	1.0	1.0	0.0	1.0	0.4941103533787973	0.4804882737408689	0.4627606981782579	0.0007109642028808594	0.006699085235595703	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.1368012428283691	0.07522749900817871	3.0994415283203125e-06	8.106231689453125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.022058823529411797	0.0	0.022058823529411797	0.0	0.4889705882352941	0.0	0.9779411764705882	0.5	0.0	0.5055762081784386	0.0	-0.5055762081784386	-0.1056050015713145	0.0	1.0225563909774436	0.4889705882352941	1.0	1.0	0.0	1.0	0.4944237918215614	0.4726393544550173	0.4599178669528579	0.0007109642028808594	0.006699085235595703	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.1368012428283691	0.07522749900817871	3.0994415283203125e-06	8.106231689453125e-06	First-order LINE	378	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.02083333333333337	0.0	0.02083333333333337	0.0	0.4895833333333333	0.0	0.9791666666666666	0.5	0.0	0.5052631578947369	0.0	-0.5052631578947369	-0.1025978352085155	0.0	1.021276595744681	0.4895833333333333	1.0	1.0	0.0	1.0	0.49473684210526314	0.4730173453419358	0.4617188111168896	0.0006825923919677734	0.0066967010498046875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0959434509277344	0.07729291915893555	1.2874603271484375e-05	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.46401755785034604	0.46163617825625647	0.0006825923919677734	0.0066967010498046875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0959434509277344	0.07729291915893555	1.2874603271484375e-05	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.02083333333333337	0.0	0.02083333333333337	0.0	0.4895833333333333	0.0	0.9791666666666666	0.5	0.0	0.5052631578947369	0.0	-0.5052631578947369	-0.1025978352085155	0.0	1.021276595744681	0.4895833333333333	1.0	1.0	0.0	1.0	0.49473684210526314	0.4730173453419358	0.4617188111168896	0.0006117820739746094	0.0047454833984375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0959434509277344	0.07729291915893555	1.2874603271484375e-05	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.46401755785034604	0.46163617825625647	0.0006117820739746094	0.0047454833984375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.124641418457031e-05	2.384185791015625e-06	2.6226043701171875e-06	1.0959434509277344	0.07729291915893555	1.2874603271484375e-05	9.059906005859375e-06	First-order LINE	420	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	True	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.021752450980392135	0.0	0.021752450980392135	0.0	0.48912377450980393	0.0	0.9782475490196079	0.5	0.0	0.5054979092457798	0.0	-0.5054979092457798	-0.10486094836286547	0.0	1.0222361415596617	0.48912377450980393	1.0	1.0	0.0	1.0	0.49450209075422025	0.4803141557634083	0.4678939826152939	0.0009326934814453125	0.010556459426879883	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	0.976799488067627	0.06129121780395508	3.0994415283203125e-06	2.6226043701171875e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.47846324881055363	0.4660916735900205	0.0009326934814453125	0.010556459426879883	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	0.976799488067627	0.06129121780395508	3.0994415283203125e-06	2.6226043701171875e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.021752450980392135	0.0	0.021752450980392135	0.0	0.48912377450980393	0.0	0.9782475490196079	0.5	0.0	0.5054979092457798	0.0	-0.5054979092457798	-0.10486094836286547	0.0	1.0222361415596617	0.48912377450980393	1.0	1.0	0.0	1.0	0.49450209075422025	0.4803141557634083	0.4678939826152939	0.0007815361022949219	0.0062694549560546875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	0.976799488067627	0.06129121780395508	3.0994415283203125e-06	2.6226043701171875e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.47846324881055363	0.4660916735900205	0.0007815361022949219	0.0062694549560546875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	0.976799488067627	0.06129121780395508	3.0994415283203125e-06	2.6226043701171875e-06	First-order LINE	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.02420343137254899	0.0	0.02420343137254899	0.0	0.4878982843137255	0.0	0.975796568627451	0.5	0.0	0.5061249806171499	0.0	-0.5061249806171499	-0.11067954298017262	0.0	1.0248037676609105	0.4878982843137255	1.0	1.0	0.0	1.0	0.49387501938285006	0.4840539846453287	0.4658750385485995	0.0007963180541992188	0.0057485103607177734	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	1.2078378200531006	0.06564474105834961	4.291534423828125e-06	1.0013580322265625e-05	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.4702689094939446	0.4630971272328849	0.0007963180541992188	0.0057485103607177734	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	1.2078378200531006	0.06564474105834961	4.291534423828125e-06	1.0013580322265625e-05	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
0	train	0.001620319119467757	1.0	True	False	-0.02420343137254899	0.0	0.02420343137254899	0.0	0.4878982843137255	0.0	0.975796568627451	0.5	0.0	0.5061249806171499	0.0	-0.5061249806171499	-0.11067954298017262	0.0	1.0248037676609105	0.4878982843137255	1.0	1.0	0.0	1.0	0.49387501938285006	0.4840539846453287	0.4658750385485995	0.0007135868072509766	0.008208036422729492	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	1.2078378200531006	0.06564474105834961	4.291534423828125e-06	1.0013580322265625e-05	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.4702689094939446	0.4630971272328849	0.0007135868072509766	0.008208036422729492	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.71661376953125e-05	1.430511474609375e-06	1.430511474609375e-06	1.2078378200531006	0.06564474105834961	4.291534423828125e-06	1.0013580322265625e-05	First-order LINE	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	100	0.05	0.9	False	False	None	f32	False														
