,features_names,evaluation_negative_sampling_method,model_negative_examples,accuracy,fall_out,informedness,miss_rate,balanced_accuracy,threat_score,false_discovery_rate,fowlkes_mallows_index,precision,recall,specificity,f1_score,auroc,auprc
153,AdamicAdar,DANS,DANS,0.4844517184942717,0.9590834697217676,-0.0310965630114566,0.072013093289689,0.4844517184942716,0.4736842105263157,0.5082393755420642,0.6755349145178587,0.4917606244579358,0.9279869067103108,0.0409165302782324,0.6428571428571429,0.8181457780301671,0.7985656477053222
154,AdamicAdar,DANS,DANS,0.4920937840785169,0.1439476553980371,-0.0158124318429662,0.8718647764449291,0.4920937840785169,0.1120114394661582,0.5290581162324649,0.2456506534857974,0.4709418837675351,0.1281352235550708,0.8560523446019629,0.20145735105015,0.8079927909628976,0.7071200036737547
155,AdamicAdar,DANS,DANS,0.4926350245499181,0.1391162029459901,-0.0147299509001636,0.8756137479541735,0.4926350245499182,0.1091954022988505,0.5279503105590062,0.2423148605615462,0.4720496894409938,0.1243862520458265,0.8608837970540099,0.1968911917098445,0.810571867106324,0.7078787334568086
156,JaccardCoefficient,DANS,DANS,0.4953653217011995,0.9089422028353326,-0.0092693565976008,0.1003271537622683,0.4953653217011995,0.4712939160239931,0.5025625565269822,0.6689775486476289,0.4974374434730177,0.8996728462377317,0.0910577971646674,0.6406523005241701,0.8210748535181219,0.8048152747938638
157,JaccardCoefficient,DANS,DANS,0.4991816693944353,0.8985270049099836,-0.0016366612111292,0.1031096563011456,0.4991816693944353,0.4724137931034483,0.5004557885141294,0.6693551968367286,0.4995442114858706,0.8968903436988543,0.1014729950900163,0.6416861826697893,0.8215831683725265,0.7996221930820704
158,JaccardCoefficient,DANS,DANS,0.4920937840785169,0.1439476553980371,-0.0158124318429662,0.8718647764449291,0.4920937840785169,0.1120114394661582,0.5290581162324649,0.2456506534857974,0.4709418837675351,0.1281352235550708,0.8560523446019629,0.20145735105015,0.8044685445998223,0.6870895690686598
159,JaccardCoefficient,DANS,DANS,0.4926350245499181,0.1391162029459901,-0.0147299509001636,0.8756137479541735,0.4926350245499182,0.1091954022988505,0.5279503105590062,0.2423148605615462,0.4720496894409938,0.1243862520458265,0.8608837970540099,0.1968911917098445,0.8071867106324048,0.6905688814309487
160,ResourceAllocationIndex,DANS,DANS,0.4923664122137404,0.964558342420938,-0.0152671755725191,0.0507088331515812,0.4923664122137404,0.4832084374132667,0.503988603988604,0.6861918367991353,0.496011396011396,0.9492911668484189,0.0354416575790621,0.6515718562874252,0.8177758895644966,0.8038142376434989
161,ResourceAllocationIndex,DANS,DANS,0.4934533551554828,0.9689034369885434,-0.0130932896890344,0.044189852700491,0.4934533551554828,0.485453034081463,0.5034013605442177,0.6889513906851245,0.4965986394557823,0.955810147299509,0.0310965630114566,0.6536094012311136,0.8182562727518677,0.798667941058655
162,ResourceAllocationIndex,DANS,DANS,0.4920937840785169,0.1439476553980371,-0.0158124318429662,0.8718647764449291,0.4920937840785169,0.1120114394661582,0.5290581162324649,0.2456506534857974,0.4709418837675351,0.1281352235550708,0.8560523446019629,0.20145735105015,0.8078048202557055,0.7051102434567508
163,ResourceAllocationIndex,DANS,DANS,0.4926350245499181,0.1391162029459901,-0.0147299509001636,0.8756137479541735,0.4926350245499182,0.1091954022988505,0.5279503105590062,0.2423148605615462,0.4720496894409938,0.1243862520458265,0.8608837970540099,0.1968911917098445,0.8104359251153833,0.7061816327101439
164,PreferentialAttachment,DANS,DANS,0.5155398037077427,0.9291166848418756,0.0310796074154853,0.039803707742639,0.5155398037077427,0.4977388355002826,0.4917748917748917,0.6985670079168103,0.5082251082251082,0.9601962922573608,0.0708833151581243,0.664653708246839,0.2672704126228313,0.3620095926688452
165,PreferentialAttachment,DANS,DANS,0.5122749590834698,0.9459901800327332,0.0245499181669395,0.0294599018003273,0.5122749590834698,0.4987384356602187,0.4935952177625961,0.7010607299524585,0.5064047822374039,0.9705400981996728,0.0540098199672667,0.6655443322109988,0.6169241751736442,0.585524362946953
166,PreferentialAttachment,DANS,DANS,0.6712104689203926,0.316793893129771,0.3424209378407852,0.3407851690294439,0.6712104689203926,0.5006211180124224,0.3245810055865922,0.667267726056444,0.6754189944134078,0.6592148309705561,0.683206106870229,0.6672185430463576,0.7311742394061523,0.614258214332782
167,PreferentialAttachment,DANS,DANS,0.4590834697217676,0.2880523731587561,-0.0818330605564647,0.7937806873977087,0.4590834697217676,0.1601016518424396,0.5827814569536424,0.293323236638268,0.4172185430463576,0.2062193126022913,0.7119476268412439,0.276013143483023,0.3308821362848594,0.410492966291579
168,Walklets GloVe,UNS,DANS,0.5368047982551799,0.4934569247546346,0.07360959651036,0.4329334787350054,0.53680479825518,0.3797006206644761,0.4652956298200514,0.5506477522910026,0.5347043701799485,0.5670665212649946,0.5065430752453653,0.5504101614183646,0.5501751717527521,0.4990879344527201
169,Walklets GloVe,UNS,DANS,0.5294599018003273,0.4909983633387889,0.0589198036006546,0.4500818330605565,0.5294599018003273,0.3688254665203073,0.4716981132075472,0.5390016745572829,0.5283018867924528,0.5499181669394435,0.5090016366612111,0.5388933440256616,0.5217091993217633,0.4842760984444074
172,DeepWalk GloVe,UNS,DANS,0.7813522355507089,0.2366412213740457,0.5627044711014177,0.2006543075245365,0.7813522355507089,0.6463844797178131,0.2284210526315789,0.7853396131507054,0.771578947368421,0.7993456924754635,0.7633587786259542,0.7852169255490091,0.8628615072857416,0.8368264839889421
173,DeepWalk GloVe,UNS,DANS,0.5220949263502455,0.2078559738134205,0.0441898527004909,0.7479541734860884,0.5220949263502455,0.2086720867208672,0.4519572953736654,0.3716609697728079,0.5480427046263345,0.2520458265139116,0.7921440261865794,0.3452914798206278,0.5732225082435759,0.524093888929947
174,DeepWalk GloVe,UNS,DANS,0.8151581243184297,0.1619411123227917,0.6303162486368592,0.2077426390403489,0.8151581243184296,0.6818395119662131,0.1697142857142857,0.8110486846315077,0.8302857142857143,0.792257360959651,0.8380588876772083,0.8108258928571429,0.9040884111933918,0.8896669317719076
175,DeepWalk GloVe,UNS,DANS,0.530278232405892,0.1816693944353519,0.060556464811784,0.7577741407528642,0.530278232405892,0.2049861495844875,0.4285714285714286,0.3720413642495268,0.5714285714285714,0.2422258592471358,0.8183306055646481,0.3402298850574712,0.5856300609930863,0.5506770095889434
178,Walklets CBOW,UNS,UNS,0.9991821155943292,0.0016357688113413,0.9983642311886588,0.0,0.9991821155943292,0.9983669025585192,0.0016330974414806,0.9991831176308572,0.9983669025585192,1.0,0.9983642311886588,0.999182783982566,1.0,0.9997273718647764
179,Walklets CBOW,UNS,UNS,0.8576104746317512,0.0016366612111292,0.7152209492635024,0.2831423895253683,0.8576104746317512,0.7156862745098039,0.0022779043280182,0.8457095703733988,0.9977220956719818,0.7168576104746317,0.9983633387888708,0.8342857142857143,0.9811295105284727,0.9854640327339736
182,First-order LINE,DANS,UNS,0.613958560523446,0.5556161395856052,0.227917121046892,0.2164667393675027,0.613958560523446,0.5036803364879074,0.4149022801302932,0.6770845768721592,0.5850977198697068,0.7835332606324973,0.4443838604143947,0.66993006993007,0.6661834974651827,0.6258810497988583
183,First-order LINE,DANS,UNS,0.5957446808510638,0.5351882160392798,0.1914893617021276,0.2733224222585925,0.5957446808510638,0.4733475479744136,0.4241245136186771,0.6468970579035235,0.5758754863813229,0.7266775777414075,0.4648117839607201,0.6425470332850941,0.6332137758122367,0.6274278776662823
184,First-order LINE,UNS,DANS,0.6510359869138496,0.3424209378407852,0.3020719738276991,0.3555070883315158,0.6510359869138496,0.4800974817221771,0.3469613259668508,0.6487517217393342,0.6530386740331492,0.6444929116684842,0.6575790621592148,0.6487376509330406,0.715419038660275,0.7216912422446743
185,First-order LINE,UNS,DANS,0.5900163666121113,0.3273322422258592,0.1800327332242226,0.4926350245499181,0.5900163666121113,0.3822441430332922,0.3921568627450981,0.5553362210506659,0.6078431372549019,0.5073649754500819,0.6726677577741408,0.5530776092774309,0.6253974461656323,0.6367285351979939
188,Walklets CBOW,UNS,DANS,0.928298800436205,0.0474372955288986,0.8565976008724099,0.0959651035986913,0.9282988004362048,0.8630921395106715,0.0498567335243552,0.9268023896574232,0.9501432664756448,0.9040348964013086,0.9525627044711014,0.926515786532551,0.9776104515578156,0.9618920056877408
189,Walklets CBOW,UNS,DANS,0.6849427168576104,0.0589198036006546,0.3698854337152211,0.5711947626841244,0.6849427168576105,0.4049459041731066,0.1208053691275168,0.6140059139276419,0.8791946308724832,0.4288052373158756,0.9410801963993454,0.5764576457645765,0.866559877424522,0.8453051777985356
192,HOPE,DANS,DANS,0.527535441657579,0.6205016357688113,0.055070883315158,0.3244274809160306,0.527535441657579,0.4168909825033647,0.4787547328565419,0.5934129912503623,0.5212452671434581,0.6755725190839694,0.3794983642311886,0.5884587983851817,0.6076013005283694,0.6330595010909316
193,HOPE,DANS,DANS,0.4787234042553192,0.6153846153846154,-0.0425531914893617,0.4271685761047463,0.4787234042553191,0.3546099290780142,0.5179063360881543,0.525507754414245,0.4820936639118457,0.5728314238952537,0.3846153846153846,0.5235602094240838,0.5119428052533879,0.5676409636847479
194,HOPE,DANS,DANS,0.7423664122137404,0.4225736095965103,0.4847328244274809,0.0926935659760087,0.7423664122137404,0.6377922575699502,0.3177531775317753,0.7867699356342005,0.6822468224682247,0.9073064340239912,0.5774263904034896,0.7788439035806225,0.7708854854802477,0.6829890626810873
195,HOPE,DANS,DANS,0.6333878887070377,0.4108019639934533,0.2667757774140753,0.3224222585924713,0.6333878887070377,0.4802784222737819,0.3774436090225563,0.6494846828812199,0.6225563909774436,0.6775777414075287,0.5891980360065466,0.6489028213166145,0.6693267991889018,0.6425390000969224
198,DeepWalk SkipGram,UNS,UNS,0.9683751363140676,0.0365321701199563,0.9367502726281351,0.0267175572519083,0.9683751363140676,0.9389794844818516,0.0361771058315334,0.968541119835818,0.9638228941684666,0.9732824427480916,0.9634678298800436,0.968529571351058,0.994644061225679,0.987404162159965
199,DeepWalk SkipGram,UNS,UNS,0.9312602291325696,0.0180032733224222,0.8625204582651391,0.1194762684124386,0.9312602291325696,0.864951768488746,0.0200364298724954,0.928913978573118,0.9799635701275046,0.8805237315875614,0.9819967266775778,0.9275862068965516,0.9719718419269208,0.9706075845139884
202,First-order LINE,UNS,UNS,0.8075245365321702,0.1646673936750272,0.6150490730643403,0.2202835332606325,0.8075245365321702,0.6694756554307116,0.174364896073903,0.8023473599690142,0.825635103926097,0.7797164667393675,0.8353326063249727,0.802019068984857,0.8819787748442423,0.901370539982672
203,First-order LINE,UNS,UNS,0.7815057283142389,0.1571194762684123,0.5630114566284781,0.2798690671031096,0.781505728314239,0.6223479490806223,0.1791044776119402,0.7688642652303419,0.8208955223880597,0.7201309328968903,0.8428805237315876,0.7672188317349607,0.8300926012734349,0.8705089504624104
206,Walklets SkipGram,DANS,UNS,0.7908942202835333,0.4182115594329335,0.5817884405670664,0.0,0.7908942202835332,0.7051134179161861,0.2948865820838139,0.8397103178574061,0.7051134179161861,1.0,0.5817884405670665,0.8270574971815107,0.997624240535909,0.9952342254123772
207,Walklets SkipGram,DANS,UNS,0.6587561374795418,0.4058919803600654,0.3175122749590835,0.276595744680851,0.6587561374795418,0.5145518044237486,0.3594202898550724,0.6807334927781559,0.6405797101449275,0.723404255319149,0.5941080196399345,0.6794773251345119,0.6611247425138151,0.6310206734499223
208,Second-order LINE,DANS,DANS,0.6924754634678298,0.2682660850599782,0.3849509269356597,0.346782988004362,0.6924754634678298,0.5150472914875323,0.2911242603550296,0.6804775474084985,0.7088757396449704,0.653217011995638,0.7317339149400218,0.6799091940976163,0.7642144206904835,0.7560305930966558
209,Second-order LINE,DANS,DANS,0.6202945990180033,0.2602291325695581,0.2405891980360066,0.4991816693944353,0.6202945990180033,0.3974025974025974,0.3419354838709677,0.5740825484183443,0.6580645161290323,0.5008183306055647,0.7397708674304418,0.5687732342007435,0.6749553333458338,0.6769153687814325
212,DeepWalk SkipGram,DANS,DANS,0.707742639040349,0.2071973827699018,0.4154852780806979,0.3773173391494002,0.707742639040349,0.5158084914182475,0.2496714848883048,0.6835324105716054,0.7503285151116952,0.6226826608505998,0.7928026172300982,0.6805721096543504,0.7216366399132347,0.6588720872397791
213,DeepWalk SkipGram,DANS,DANS,0.588379705400982,0.176759410801964,0.1767594108019641,0.646481178396072,0.5883797054009821,0.3004172461752434,0.3333333333333333,0.4854680364376409,0.6666666666666666,0.353518821603928,0.823240589198036,0.4620320855614973,0.5647090573527875,0.5815387759053805
216,HOPE,UNS,DANS,0.3726826608505997,0.93020719738277,-0.2546346782988005,0.3244274809160306,0.3726826608505997,0.35,0.5792869269949066,0.533124929581809,0.4207130730050933,0.6755725190839694,0.0697928026172301,0.5185185185185185,0.5950458383924632,0.7311932681078034
217,HOPE,UNS,DANS,0.320785597381342,0.9312602291325696,-0.3584288052373159,0.4271685761047463,0.320785597381342,0.2966101694915254,0.6191512513601741,0.4670782921225059,0.3808487486398259,0.5728314238952537,0.0687397708674304,0.457516339869281,0.4370186782956222,0.6253337017026896
218,HOPE,UNS,DANS,0.9427480916030534,0.0218102508178844,0.8854961832061068,0.0926935659760087,0.9427480916030534,0.887940234791889,0.0234741784037558,0.9412800650841578,0.976525821596244,0.9073064340239912,0.9781897491821157,0.9406444318824194,0.9864375678597294,0.981943230619529
219,HOPE,UNS,DANS,0.8289689034369886,0.0196399345335515,0.6579378068739772,0.3224222585924713,0.8289689034369886,0.6645264847512039,0.028169014084507,0.8114746111040515,0.971830985915493,0.6775777414075287,0.9803600654664484,0.7984570877531341,0.8963398790852912,0.9280942298455016
222,DeepWalk SkipGram,DANS,UNS,0.7148309705561614,0.5479825517993457,0.4296619411123228,0.0223555070883315,0.7148309705561614,0.6315604085945755,0.3591851322373124,0.7915106609794403,0.6408148677626876,0.9776444929116684,0.4520174482006543,0.7741796200345423,0.8123870243278245,0.7370306743562507
223,DeepWalk SkipGram,DANS,UNS,0.6653027823240589,0.5482815057283142,0.3306055646481178,0.1211129296235679,0.6653027823240589,0.5676532769556025,0.3841743119266054,0.7356909914178481,0.6158256880733946,0.8788870703764321,0.4517184942716857,0.7242076871207013,0.7138749226536948,0.6512522908857171
224,Second-order LINE,UNS,DANS,0.6583969465648855,0.341330425299891,0.3167938931297709,0.3418756815703381,0.6583969465648855,0.490650406504065,0.3415166393889798,0.6583038150424172,0.6584833606110202,0.6581243184296619,0.658669574700109,0.6583037905644942,0.7269529628761942,0.7289516675444048
225,Second-order LINE,UNS,DANS,0.5785597381342062,0.3404255319148936,0.1571194762684125,0.502454991816694,0.5785597381342062,0.3711843711843712,0.40625,0.5435230893060919,0.59375,0.497545008183306,0.6595744680851063,0.5414069456812111,0.6285796941506103,0.6275042924275402
230,DeepWalk CBOW,UNS,UNS,0.9462922573609596,0.0463467829880043,0.8925845147219194,0.0610687022900763,0.9462922573609596,0.897342365815529,0.0470392916436082,0.945919993743464,0.9529607083563918,0.9389312977099236,0.9536532170119956,0.9458939851689095,0.9828035418467836,0.9654233028947294
231,DeepWalk CBOW,UNS,UNS,0.8436988543371522,0.0490998363338789,0.6873977086743044,0.2635024549918167,0.8436988543371522,0.7020280811232449,0.0625,0.8309431078269871,0.9375,0.7364975450081833,0.9509001636661212,0.8249312557286893,0.9387008767253918,0.9229636837862784
232,Walklets SkipGram,DANS,DANS,0.9043075245365322,0.0605234460196292,0.8086150490730644,0.1308615049073064,0.9043075245365322,0.8195372750642673,0.0651026392961876,0.9014184850269285,0.9348973607038124,0.8691384950926936,0.9394765539803708,0.9008194405199208,0.9411455465584636,0.8875180822159866
233,Walklets SkipGram,DANS,DANS,0.5687397708674304,0.0572831423895253,0.1374795417348608,0.8052373158756138,0.5687397708674304,0.1842105263157894,0.2272727272727273,0.3879412812945798,0.7727272727272727,0.1947626841243862,0.9427168576104746,0.3111111111111111,0.5615408723323896,0.6023097226306786
238,Walklets GloVe,UNS,UNS,0.5329880043620502,0.4760087241003271,0.0659760087241003,0.4580152671755725,0.5329880043620502,0.3671961581086073,0.4675950723085164,0.5371734752286987,0.5324049276914836,0.5419847328244275,0.5239912758996729,0.5371521210483653,0.5495276427685462,0.5065507809361582
239,Walklets GloVe,UNS,UNS,0.5040916530278232,0.4844517184942717,0.0081833060556464,0.5073649754500819,0.5040916530278232,0.3318632855567806,0.4958123953098827,0.498377841616459,0.5041876046901173,0.4926350245499181,0.5155482815057283,0.4983443708609271,0.5079382086729651,0.4800585812459872
240,DeepWalk SkipGram,UNS,DANS,0.7243729552889858,0.2780806979280261,0.4487459105779716,0.2731733914940022,0.7243729552889858,0.5686860068259386,0.2767227346717309,0.7250497650286072,0.7232772653282691,0.7268266085059978,0.7219193020719739,0.7250475931465868,0.763511890392192,0.7916409346099874
241,DeepWalk SkipGram,UNS,DANS,0.5793780687397708,0.320785597381342,0.1587561374795418,0.5204582651391162,0.5793780687397709,0.3630731102850062,0.4008179959100204,0.5360343064942112,0.5991820040899796,0.4795417348608838,0.679214402618658,0.5327272727272727,0.5730416986989749,0.6434712198414654
